scope,factor,factor_column,blockchain,level,metric,statistic,aggregation,total_configuration_cells,contributing_configuration_cells,metric_observations,minimum_n_metric,maximum_n_metric,point_estimate,ci_lower,ci_upper
six_workloads,topology,mode,Quorum,scale-free,latency_positive_commit,iqr_pct,median,12,6,67,5,16,55.47953643351951,11.119600157778695,77.39140687863193
six_workloads,topology,mode,Quorum,scale-free,latency_positive_commit,sample_std_pct,mean,12,6,67,5,16,71.86967272006281,42.052488301989904,76.57004855719235
six_workloads,topology,mode,Quorum,scale-free,latency_positive_commit,sample_std_pct,median,12,6,67,5,16,54.633690276364675,29.909126441000556,64.16603683192011
six_workloads,topology,mode,Quorum,torus,latency_positive_commit,iqr_pct,mean,12,6,62,3,18,54.4567114476765,14.752259886924438,62.03691651308841
six_workloads,topology,mode,Quorum,torus,latency_positive_commit,iqr_pct,median,12,6,62,3,18,18.89605997961856,8.061549622982932,46.8090005590058
six_workloads,topology,mode,Quorum,torus,latency_positive_commit,sample_std_pct,mean,12,6,62,3,18,64.32625743478604,24.39921369044541,69.16899471427844
six_workloads,topology,mode,Quorum,torus,latency_positive_commit,sample_std_pct,median,12,6,62,3,18,55.66143843048406,12.381055693917729,64.3636526547586
six_workloads,topology,mode,Solana,fat-tree,latency_positive_commit,iqr_pct,mean,12,8,73,2,13,32.94100881128432,16.774163481793632,40.776540038872064
six_workloads,topology,mode,Solana,fat-tree,latency_positive_commit,iqr_pct,median,12,8,73,2,13,39.48321643002116,9.269041379516379,45.167622921125485
six_workloads,topology,mode,Solana,fat-tree,latency_positive_commit,sample_std_pct,mean,12,8,73,2,13,26.666636205588436,18.84481948060928,27.457602365841044
six_workloads,topology,mode,Solana,fat-tree,latency_positive_commit,sample_std_pct,median,12,8,73,2,13,29.623120319456714,14.613499914964331,31.69419172853647
six_workloads,topology,mode,Solana,full mesh,latency_positive_commit,iqr_pct,mean,12,7,93,12,15,9.541379935012161,7.247551406572317,15.516582808806458
six_workloads,topology,mode,Solana,full mesh,latency_positive_commit,iqr_pct,median,12,7,93,12,15,8.941621528673371,5.376643078920214,15.103117481893
six_workloads,topology,mode,Solana,full mesh,latency_positive_commit,sample_std_pct,mean,12,7,93,12,15,9.645269458532754,7.742482391980548,10.377372314058285
six_workloads,topology,mode,Solana,full mesh,latency_positive_commit,sample_std_pct,median,12,7,93,12,15,9.538151346620001,6.908799357366536,10.58585869542785
six_workloads,topology,mode,Solana,hypercube,latency_positive_commit,iqr_pct,mean,12,7,92,12,15,20.33872524592457,13.716018319689537,28.732615126960475
six_workloads,topology,mode,Solana,hypercube,latency_positive_commit,iqr_pct,median,12,7,92,12,15,21.15403273871402,11.033746684293085,29.37424796423458
six_workloads,topology,mode,Solana,hypercube,latency_positive_commit,sample_std_pct,mean,12,7,92,12,15,19.28382616336442,14.908585813861071,21.037263740702738
six_workloads,topology,mode,Solana,hypercube,latency_positive_commit,sample_std_pct,median,12,7,92,12,15,18.084896993955237,13.062741891679272,20.948953533660095
six_workloads,topology,mode,Solana,scale-free,latency_positive_commit,iqr_pct,mean,12,7,49,2,14,32.29968275313767,14.416492730060456,39.68456041538919
six_workloads,topology,mode,Solana,scale-free,latency_positive_commit,iqr_pct,median,12,7,49,2,14,27.77624858549714,4.883167669440493,42.671701675713955
six_workloads,topology,mode,Solana,scale-free,latency_positive_commit,sample_std_pct,mean,12,7,49,2,14,30.877904561579083,14.334696894576245,32.03689593760849
six_workloads,topology,mode,Solana,scale-free,latency_positive_commit,sample_std_pct,median,12,7,49,2,14,24.16381401886254,8.874600334024054,29.145252017517475
six_workloads,topology,mode,Solana,torus,latency_positive_commit,iqr_pct,mean,12,7,87,10,15,23.485849950944704,14.650927209378585,31.771072593746883
six_workloads,topology,mode,Solana,torus,latency_positive_commit,iqr_pct,median,12,7,87,10,15,25.430419597619142,8.746135382010277,32.62084571077919
six_workloads,topology,mode,Solana,torus,latency_positive_commit,sample_std_pct,mean,12,7,87,10,15,19.731794829401217,15.544446021009076,21.273968427603563
six_workloads,topology,mode,Solana,torus,latency_positive_commit,sample_std_pct,median,12,7,87,10,15,18.943758365521976,13.54720823085903,22.208568157470125
six_workloads,workload,workload,Algorand,DDoS,latency_positive_commit,iqr_pct,mean,10,10,131,13,14,17.60639299827812,13.054699238213383,23.800185296497506
six_workloads,workload,workload,Algorand,DDoS,latency_positive_commit,iqr_pct,median,10,10,131,13,14,18.035210272010332,11.194958745142163,22.6048389658655
six_workloads,workload,workload,Algorand,DDoS,latency_positive_commit,sample_std_pct,mean,10,10,131,13,14,15.017124971657813,12.218193749448528,15.70637770364297
six_workloads,workload,workload,Algorand,DDoS,latency_positive_commit,sample_std_pct,median,10,10,131,13,14,13.110605240857508,10.846034416421066,15.061439230821087
six_workloads,workload,workload,Algorand,FIFA,latency_positive_commit,iqr_pct,mean,10,10,136,11,17,34.69358193417419,26.19139047068812,49.034262483178864
six_workloads,workload,workload,Algorand,FIFA,latency_positive_commit,iqr_pct,median,10,10,136,11,17,27.699785207249136,18.147253252033806,45.10867126380016
six_workloads,workload,workload,Algorand,FIFA,latency_positive_commit,sample_std_pct,mean,10,10,136,11,17,31.459567884242546,25.48426181327339,34.319015417816296
six_workloads,workload,workload,Algorand,FIFA,latency_positive_commit,sample_std_pct,median,10,10,136,11,17,31.922908732661526,23.718840512366423,35.87707432826352
six_workloads,workload,workload,Algorand,GAFAM,latency_positive_commit,iqr_pct,mean,10,10,131,13,14,22.390481757841506,14.98546939994651,29.511275774085735
six_workloads,workload,workload,Algorand,GAFAM,latency_positive_commit,iqr_pct,median,10,10,131,13,14,15.368871529895806,9.520005196099188,26.653604608114218
six_workloads,workload,workload,Algorand,GAFAM,latency_positive_commit,sample_std_pct,mean,10,10,131,13,14,20.823219783491194,16.47179966761031,21.982369893314445
six_workloads,workload,workload,Algorand,GAFAM,latency_positive_commit,sample_std_pct,median,10,10,131,13,14,19.48295921666797,13.330617383063144,22.12903845560042
six_workloads,workload,workload,Algorand,Gaming,latency_positive_commit,iqr_pct,mean,10,10,129,12,13,16.847556389330055,12.118025394824969,20.273040285904354
six_workloads,workload,workload,Algorand,Gaming,latency_positive_commit,iqr_pct,median,10,10,129,12,13,17.759035355136817,10.519126779622102,20.095570896838538
six_workloads,workload,workload,Algorand,Gaming,latency_positive_commit,sample_std_pct,mean,10,10,129,12,13,13.061307261048736,10.864048800189135,13.843668102287902
six_workloads,workload,workload,Algorand,Gaming,latency_positive_commit,sample_std_pct,median,10,10,129,12,13,12.93836299457079,10.342279693088338,13.838396900736782
six_workloads,workload,workload,Algorand,PayPal,latency_positive_commit,iqr_pct,mean,10,10,130,13,13,0.8239641220945508,0.5714805323822274,5.223232412762366
six_workloads,workload,workload,Algorand,PayPal,latency_positive_commit,iqr_pct,median,10,10,130,13,13,0.7636163531213374,0.47637408188514946,0.9781089633815593
six_workloads,workload,workload,Algorand,PayPal,latency_positive_commit,sample_std_pct,mean,10,10,130,13,13,4.053260455742267,1.7674059802307398,4.657040539784389
six_workloads,workload,workload,Algorand,PayPal,latency_positive_commit,sample_std_pct,median,10,10,130,13,13,0.7177924550479529,0.5192330991240806,0.7822457357081255
six_workloads,workload,workload,Algorand,VISA,latency_positive_commit,iqr_pct,mean,10,10,130,13,13,11.866462618372335,8.491264699423562,16.26263770856993
six_workloads,workload,workload,Algorand,VISA,latency_positive_commit,iqr_pct,median,10,10,130,13,13,11.328645859895397,5.221203152888523,16.00381140694844
six_workloads,workload,workload,Algorand,VISA,latency_positive_commit,sample_std_pct,mean,10,10,130,13,13,12.521108398650036,9.061651161231724,13.506501773980213
six_workloads,workload,workload,Algorand,VISA,latency_positive_commit,sample_std_pct,median,10,10,130,13,13,12.585624668074924,9.085235381379992,14.635375899112057
six_workloads,workload,workload,Diem,DDoS,latency_positive_commit,iqr_pct,mean,10,10,136,10,20,9.802552537718011,6.911033316101392,12.458322347629567
six_workloads,workload,workload,Diem,DDoS,latency_positive_commit,iqr_pct,median,10,10,136,10,20,11.250976004590031,5.126598156184777,12.527008334069322
six_workloads,workload,workload,Diem,DDoS,latency_positive_commit,sample_std_pct,mean,10,10,136,10,20,8.276664018986319,6.744417717570226,8.821401990625859
six_workloads,workload,workload,Diem,DDoS,latency_positive_commit,sample_std_pct,median,10,10,136,10,20,9.317206859069415,5.753001563687902,9.89124166799501
six_workloads,workload,workload,Diem,FIFA,latency_positive_commit,iqr_pct,mean,10,10,132,9,21,20.07592117555354,14.986654288182718,27.798190620230702
six_workloads,workload,workload,Diem,FIFA,latency_positive_commit,iqr_pct,median,10,10,132,9,21,18.212814419245838,11.776857668586576,27.302903654357753
six_workloads,workload,workload,Diem,FIFA,latency_positive_commit,sample_std_pct,mean,10,10,132,9,21,18.70036850535065,15.439288762814856,19.645292724647682
six_workloads,workload,workload,Diem,FIFA,latency_positive_commit,sample_std_pct,median,10,10,132,9,21,18.273414746134947,13.783601220169402,20.000487965923444
six_workloads,workload,workload,Diem,GAFAM,latency_positive_commit,iqr_pct,mean,10,10,136,10,19,17.090371762385413,12.472206163402921,20.016293469533966
six_workloads,workload,workload,Diem,GAFAM,latency_positive_commit,iqr_pct,median,10,10,136,10,19,11.502491779379834,7.885285860953833,15.389824987977422
six_workloads,workload,workload,Diem,GAFAM,latency_positive_commit,sample_std_pct,mean,10,10,136,10,19,12.678404057386347,10.686026767136758,13.427692071625493
six_workloads,workload,workload,Diem,GAFAM,latency_positive_commit,sample_std_pct,median,10,10,136,10,19,10.204795275331367,7.648556818589232,10.692560640368123
six_workloads,workload,workload,Diem,Gaming,latency_positive_commit,iqr_pct,mean,10,10,139,10,25,26.81636588206258,18.168399125220873,33.10941355160515
six_workloads,workload,workload,Diem,Gaming,latency_positive_commit,iqr_pct,median,10,10,139,10,25,27.661878369324135,9.441017280950916,34.983984487618336
six_workloads,workload,workload,Diem,Gaming,latency_positive_commit,sample_std_pct,mean,10,10,139,10,25,21.2554840386579,17.126501048468878,22.896350908206355
six_workloads,workload,workload,Diem,Gaming,latency_positive_commit,sample_std_pct,median,10,10,139,10,25,20.462106680264473,15.83474924521878,24.37567088431698
six_workloads,workload,workload,Diem,PayPal,latency_positive_commit,iqr_pct,mean,10,10,142,11,23,25.477632460015805,19.572900233825656,32.73057180758548
six_workloads,workload,workload,Diem,PayPal,latency_positive_commit,iqr_pct,median,10,10,142,11,23,15.813785010917687,11.695061340524179,24.64939562619113
six_workloads,workload,workload,Diem,PayPal,latency_positive_commit,sample_std_pct,mean,10,10,142,11,23,21.43836629550309,17.364615898498855,23.018415231705642
six_workloads,workload,workload,Diem,PayPal,latency_positive_commit,sample_std_pct,median,10,10,142,11,23,16.399668716799912,12.32739551604014,18.30132421263913
six_workloads,workload,workload,Diem,VISA,latency_positive_commit,iqr_pct,mean,10,10,137,9,23,4.802320354448046,3.8881960298237757,6.287468219207215
six_workloads,workload,workload,Diem,VISA,latency_positive_commit,iqr_pct,median,10,10,137,9,23,3.0598380062003443,1.9583514053737034,4.415861239328837
six_workloads,workload,workload,Diem,VISA,latency_positive_commit,sample_std_pct,mean,10,10,137,9,23,5.1852702996879305,3.36140363083133,6.21510024675942
six_workloads,workload,workload,Diem,VISA,latency_positive_commit,sample_std_pct,median,10,10,137,9,23,3.0691353382962445,2.188555530591413,3.4446027553644445
six_workloads,workload,workload,Ethereum,DDoS,latency_positive_commit,iqr_pct,mean,10,10,130,11,14,19.697573587609583,14.818243179262902,31.35220137434715
six_workloads,workload,workload,Ethereum,DDoS,latency_positive_commit,iqr_pct,median,10,10,130,11,14,22.72224091561721,12.014205758683074,25.57355386290773
six_workloads,workload,workload,Ethereum,DDoS,latency_positive_commit,sample_std_pct,mean,10,10,130,11,14,21.4347601900195,16.921152406927966,22.81514342719528
six_workloads,workload,workload,Ethereum,DDoS,latency_positive_commit,sample_std_pct,median,10,10,130,11,14,16.880676674198373,12.24722924894737,19.15092722454503
six_workloads,workload,workload,Ethereum,FIFA,latency_positive_commit,iqr_pct,mean,10,10,133,12,16,53.541975645744444,38.65398708760519,64.37621289162169
six_workloads,workload,workload,Ethereum,FIFA,latency_positive_commit,iqr_pct,median,10,10,133,12,16,54.43366779345307,35.5254410493862,64.18382917743509
six_workloads,workload,workload,Ethereum,FIFA,latency_positive_commit,sample_std_pct,mean,10,10,133,12,16,41.883165286403646,34.698752649000625,44.72667793789163
six_workloads,workload,workload,Ethereum,FIFA,latency_positive_commit,sample_std_pct,median,10,10,133,12,16,39.21194948098821,31.791816892689283,42.673447039167556
six_workloads,workload,workload,Ethereum,GAFAM,latency_positive_commit,iqr_pct,mean,10,10,132,13,15,8.117438582445507,6.065211531335308,10.324018457009224
six_workloads,workload,workload,Ethereum,GAFAM,latency_positive_commit,iqr_pct,median,10,10,132,13,15,7.13262364526303,5.142007036793788,9.659345752645734
six_workloads,workload,workload,Ethereum,GAFAM,latency_positive_commit,sample_std_pct,mean,10,10,132,13,15,6.881106136925867,5.666200101088856,7.319602971466918
six_workloads,workload,workload,Ethereum,GAFAM,latency_positive_commit,sample_std_pct,median,10,10,132,13,15,6.693786398640995,5.041615850556611,7.403633495743165
six_workloads,workload,workload,Ethereum,Gaming,latency_positive_commit,iqr_pct,mean,10,10,131,13,14,37.21926207040375,25.875614400890466,49.325835999331495
six_workloads,workload,workload,Ethereum,Gaming,latency_positive_commit,iqr_pct,median,10,10,131,13,14,25.565110854607905,16.61812239354466,39.62657294635154
six_workloads,workload,workload,Ethereum,Gaming,latency_positive_commit,sample_std_pct,mean,10,10,131,13,14,28.93277307143048,23.27041396023883,32.697530622168564
six_workloads,workload,workload,Ethereum,Gaming,latency_positive_commit,sample_std_pct,median,10,10,131,13,14,25.959903189231518,17.756235729148653,29.04299765650993
six_workloads,workload,workload,Ethereum,PayPal,latency_positive_commit,iqr_pct,mean,10,10,134,13,15,7.6473090781831825,5.694122656912717,11.30919504057088
six_workloads,workload,workload,Ethereum,PayPal,latency_positive_commit,iqr_pct,median,10,10,134,13,15,5.6970962041287905,4.14657946809614,9.481139259507785
six_workloads,workload,workload,Ethereum,PayPal,latency_positive_commit,sample_std_pct,mean,10,10,134,13,15,8.353156145745752,6.0365548042346795,9.184294230064516
six_workloads,workload,workload,Ethereum,PayPal,latency_positive_commit,sample_std_pct,median,10,10,134,13,15,7.330758772668588,4.312241844306729,8.17037345783618
six_workloads,workload,workload,Ethereum,VISA,latency_positive_commit,iqr_pct,mean,10,10,132,13,15,8.93204962471779,6.484462824997564,12.460586961474757
six_workloads,workload,workload,Ethereum,VISA,latency_positive_commit,iqr_pct,median,10,10,132,13,15,9.038629450891284,5.590749084227949,11.34600022439891
six_workloads,workload,workload,Ethereum,VISA,latency_positive_commit,sample_std_pct,mean,10,10,132,13,15,8.960457621275461,6.742578777424964,9.66526580773062
six_workloads,workload,workload,Ethereum,VISA,latency_positive_commit,sample_std_pct,median,10,10,132,13,15,8.15817505298121,5.759242359280062,8.797132373085876
six_workloads,workload,workload,Quorum,DDoS,latency_positive_commit,iqr_pct,mean,10,0,0,0,0,,,
six_workloads,workload,workload,Quorum,DDoS,latency_positive_commit,iqr_pct,median,10,0,0,0,0,,,
six_workloads,workload,workload,Quorum,DDoS,latency_positive_commit,sample_std_pct,mean,10,0,0,0,0,,,
six_workloads,workload,workload,Quorum,DDoS,latency_positive_commit,sample_std_pct,median,10,0,0,0,0,,,
six_workloads,workload,workload,Quorum,FIFA,latency_positive_commit,iqr_pct,mean,10,0,0,0,0,,,
six_workloads,workload,workload,Quorum,FIFA,latency_positive_commit,iqr_pct,median,10,0,0,0,0,,,
six_workloads,workload,workload,Quorum,FIFA,latency_positive_commit,sample_std_pct,mean,10,0,0,0,0,,,
six_workloads,workload,workload,Quorum,FIFA,latency_positive_commit,sample_std_pct,median,10,0,0,0,0,,,
